Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27,Var28,Var29,Var30,Var31,Var32,Var33,Var34,Var35,Var36,Var37,Var38,Var39,Var40,Var41,Var42,Var43,Var44,Var45,Var46,Var47,Var48,Var49,Var50,Var51,Var52,Var53,Var54,Var55,Var56,Var57,Var58,Var59,Var60,Var61,Var62,Var63,Var64,Var65,Var66,Var67,Var68,Var69,Var70,Var71
39.5,3.95,-0.7366,"",NaN,0,,"",NaN,39.5,3.95,-0.7366,"",NaN,0,,"",NaN,39.5,118.5,-0.81,NaN,NaN,0,,"",NaN,39.5,3.95,-0.7366,"",NaN,0,,"",NaN,39.5,3.95,-0.7366,"",NaN,0,,"",NaN,39.5,3.95,-0.7366,"",NaN,0,,"",NaN,39.5,3.95,-0.7366,"",NaN,0,,"",NaN,39.5,3.95,-0.7366,"",NaN,0,,""
40,4,-0.762,"",NaN,0,,"",NaN,40,4,-0.762,"",NaN,0,,"",NaN,40,120,-0.84,151.8125,154.28125,2.46875,0.9119095061,"0.02994138618",NaN,40,4,-0.762,"",NaN,0,,"",NaN,40,4,-0.762,"",NaN,0,,"",NaN,40,4,-0.762,"",NaN,0,,"",NaN,40,4,-0.762,"",NaN,0,,"",NaN,40,4,-0.762,"",NaN,0,,""
40.5,4.05,-0.7874,"",NaN,0,,"",NaN,40.5,4.05,-0.7874,"",NaN,0,,"",NaN,40.5,121.5,-0.87,NaN,NaN,0,,"",NaN,40.5,4.05,-0.7874,"",NaN,0,,"",NaN,40.5,4.05,-0.7874,"",NaN,0,,"",NaN,40.5,4.05,-0.7874,"",NaN,0,,"",NaN,40.5,4.05,-0.7874,"",NaN,0,,"",NaN,40.5,4.05,-0.7874,"",NaN,0,,""
41,4.1,-0.8128,"",NaN,0,,"",NaN,41,4.1,-0.8128,"",NaN,0,,"",NaN,41,123,-0.9,151.71875,154.375,2.65625,0.9459053029,"0.02139976589",NaN,41,4.1,-0.8128,"",NaN,0,,"",NaN,41,4.1,-0.8128,"",NaN,0,,"",NaN,41,4.1,-0.8128,"",NaN,0,,"",NaN,41,4.1,-0.8128,"",NaN,0,,"",NaN,41,4.1,-0.8128,"",NaN,0,,""
41.5,4.15,-0.8382,"",NaN,0,,"",NaN,41.5,4.15,-0.8382,"",NaN,0,,"",NaN,41.5,124.5,-0.93,NaN,NaN,0,,"",NaN,41.5,4.15,-0.8382,"",NaN,0,,"",NaN,41.5,4.15,-0.8382,"",NaN,0,,"",NaN,41.5,4.15,-0.8382,"",NaN,0,,"",NaN,41.5,4.15,-0.8382,"",NaN,0,,"",NaN,41.5,4.15,-0.8382,"",NaN,0,,""
42,4.2,-0.8636,"",NaN,0,,"",NaN,42,4.2,-0.8636,"",NaN,0,,"",NaN,42,126,-0.96,151.65625,154.4375,2.78125,0.9679060415,"0.01430172235",NaN,42,4.2,-0.8636,"",NaN,0,,"",NaN,42,4.2,-0.8636,"",NaN,0,,"",NaN,42,4.2,-0.8636,"",NaN,0,,"",NaN,42,4.2,-0.8636,"",NaN,0,,"",NaN,42,4.2,-0.8636,"",NaN,0,,""
42.5,4.25,-0.889,"",NaN,0,,"",NaN,42.5,4.25,-0.889,"",NaN,0,,"",NaN,42.5,127.5,-0.99,NaN,NaN,0,,"",NaN,42.5,4.25,-0.889,"",NaN,0,,"",NaN,42.5,4.25,-0.889,"",NaN,0,,"",NaN,42.5,4.25,-0.889,"",NaN,0,,"",NaN,42.5,4.25,-0.889,"",NaN,0,,"",NaN,42.5,4.25,-0.889,"",NaN,0,,""
43,4.3,-0.9144,"",NaN,0,,"",NaN,43,4.3,-0.9144,"",NaN,0,,"",NaN,43,129,-1.02,151.625,154.46875,2.84375,0.9787209699,"0.009625362967",NaN,43,4.3,-0.9144,"",NaN,0,,"",NaN,43,4.3,-0.9144,"",NaN,0,,"",NaN,43,4.3,-0.9144,"",NaN,0,,"",NaN,43,4.3,-0.9144,"",NaN,0,,"",NaN,43,4.3,-0.9144,"",NaN,0,,""
43.5,4.35,-0.9398,"",NaN,0,,"",NaN,43.5,4.35,-0.9398,"",NaN,0,,"",NaN,43.5,130.5,-1.05,NaN,NaN,0,,"",NaN,43.5,4.35,-0.9398,"",NaN,0,,"",NaN,43.5,4.35,-0.9398,"",NaN,0,,"",NaN,43.5,4.35,-0.9398,"",NaN,0,,"",NaN,43.5,4.35,-0.9398,"",NaN,0,,"",NaN,43.5,4.35,-0.9398,"",NaN,0,,""
44,4.4,-0.9652,"",NaN,0,,"",NaN,44,4.4,-0.9652,"",NaN,0,,"",NaN,44,132,-1.08,151.59375,154.5,2.90625,0.9894176916,"0",NaN,44,4.4,-0.9652,"",NaN,0,,"",NaN,44,4.4,-0.9652,"",NaN,0,,"",NaN,44,4.4,-0.9652,"",NaN,0,,"",NaN,44,4.4,-0.9652,"",NaN,0,,"",NaN,44,4.4,-0.9652,"",NaN,0,,""
44.5,4.45,-0.9906,"",NaN,0,,"",NaN,44.5,4.45,-0.9906,"",NaN,0,,"",NaN,44.5,133.5,-1.11,NaN,NaN,0,,"",NaN,44.5,4.45,-0.9906,"",NaN,0,,"",NaN,44.5,4.45,-0.9906,"",NaN,0,,"",NaN,44.5,4.45,-0.9906,"",NaN,0,,"",NaN,44.5,4.45,-0.9906,"",NaN,0,,"",NaN,44.5,4.45,-0.9906,"",NaN,0,,""
45,4.5,-1.016,"",NaN,0,,"",NaN,45,4.5,-1.016,"",NaN,0,,"",NaN,45,135,-1.14,151.5625,154.5,2.9375,0.9947229183,"0",NaN,45,4.5,-1.016,"",NaN,0,,"",NaN,45,4.5,-1.016,"",NaN,0,,"",NaN,45,4.5,-1.016,"",NaN,0,,"",NaN,45,4.5,-1.016,"",NaN,0,,"",NaN,45,4.5,-1.016,"",NaN,0,,""
45.5,4.55,-1.0414,"",NaN,0,,"",NaN,45.5,4.55,-1.0414,"",NaN,0,,"",NaN,45.5,136.5,-1.17,NaN,NaN,0,,"",NaN,45.5,4.55,-1.0414,"",NaN,0,,"",NaN,45.5,4.55,-1.0414,"",NaN,0,,"",NaN,45.5,4.55,-1.0414,"",NaN,0,,"",NaN,45.5,4.55,-1.0414,"",NaN,0,,"",NaN,45.5,4.55,-1.0414,"",NaN,0,,""
46,4.6,-1.0668,"",NaN,0,,"",NaN,46,4.6,-1.0668,"",NaN,0,,"",NaN,46,138,-1.2,151.5625,154.5,2.9375,0.9947229183,"0",NaN,46,4.6,-1.0668,"",NaN,0,,"",NaN,46,4.6,-1.0668,"",NaN,0,,"",NaN,46,4.6,-1.0668,"",NaN,0,,"",NaN,46,4.6,-1.0668,"",NaN,0,,"",NaN,46,4.6,-1.0668,"",NaN,0,,""
46.5,4.65,-1.0922,"",NaN,0,,"",NaN,46.5,4.65,-1.0922,"",NaN,0,,"",NaN,46.5,139.5,-1.23,NaN,NaN,0,,"",NaN,46.5,4.65,-1.0922,"",NaN,0,,"",NaN,46.5,4.65,-1.0922,"",NaN,0,,"",NaN,46.5,4.65,-1.0922,"",NaN,0,,"",NaN,46.5,4.65,-1.0922,"",NaN,0,,"",NaN,46.5,4.65,-1.0922,"",NaN,0,,""
47,4.7,-1.1176,"",NaN,0,,"",NaN,47,4.7,-1.1176,"",NaN,0,,"",NaN,47,141,-1.26,151.5625,154.5,2.9375,0.9947229183,"0",NaN,47,4.7,-1.1176,"",NaN,0,,"",NaN,47,4.7,-1.1176,"",NaN,0,,"",NaN,47,4.7,-1.1176,"",NaN,0,,"",NaN,47,4.7,-1.1176,"",NaN,0,,"",NaN,47,4.7,-1.1176,"",NaN,0,,""
47.5,4.75,-1.143,"",NaN,0,,"",NaN,47.5,4.75,-1.143,"",NaN,0,,"",NaN,47.5,142.5,-1.29,NaN,NaN,0,,"",NaN,47.5,4.75,-1.143,"",NaN,0,,"",NaN,47.5,4.75,-1.143,"",NaN,0,,"",NaN,47.5,4.75,-1.143,"",NaN,0,,"",NaN,47.5,4.75,-1.143,"",NaN,0,,"",NaN,47.5,4.75,-1.143,"",NaN,0,,""
48,4.8,-1.1684,"",NaN,0,,"",NaN,48,4.8,-1.1684,"",NaN,0,,"",NaN,48,144,-1.32,151.5625,154.5,2.9375,0.9947229183,"0",NaN,48,4.8,-1.1684,"",NaN,0,,"",NaN,48,4.8,-1.1684,"",NaN,0,,"",NaN,48,4.8,-1.1684,"",NaN,0,,"",NaN,48,4.8,-1.1684,"",NaN,0,,"",NaN,48,4.8,-1.1684,"",NaN,0,,""
48.5,4.85,-1.1938,"",NaN,0,,"",NaN,48.5,4.85,-1.1938,"",NaN,0,,"",NaN,48.5,145.5,-1.35,NaN,NaN,0,,"",NaN,48.5,4.85,-1.1938,"",NaN,0,,"",NaN,48.5,4.85,-1.1938,"",NaN,0,,"",NaN,48.5,4.85,-1.1938,"",NaN,0,,"",NaN,48.5,4.85,-1.1938,"",NaN,0,,"",NaN,48.5,4.85,-1.1938,"",NaN,0,,""
49,4.9,-1.2192,"",NaN,0,,"",NaN,49,4.9,-1.2192,"",NaN,0,,"",NaN,49,147,-1.38,151.5625,154.5,2.9375,0.9947229183,"0",NaN,49,4.9,-1.2192,"",NaN,0,,"",NaN,49,4.9,-1.2192,"",NaN,0,,"",NaN,49,4.9,-1.2192,"",NaN,0,,"",NaN,49,4.9,-1.2192,"",NaN,0,,"",NaN,49,4.9,-1.2192,"",NaN,0,,""
49.5,4.95,-1.2446,"",NaN,0,,"",NaN,49.5,4.95,-1.2446,"",NaN,0,,"",NaN,49.5,148.5,-1.41,NaN,NaN,0,,"",NaN,49.5,4.95,-1.2446,"",NaN,0,,"",NaN,49.5,4.95,-1.2446,"",NaN,0,,"",NaN,49.5,4.95,-1.2446,"",NaN,0,,"",NaN,49.5,4.95,-1.2446,"",NaN,0,,"",NaN,49.5,4.95,-1.2446,"",NaN,0,,""
50,5,-1.27,"",NaN,0,,"",NaN,50,5,-1.27,"",NaN,0,,"",NaN,50,150,-1.44,151.5625,154.5,2.9375,0.9947229183,"0",NaN,50,5,-1.27,"",NaN,0,,"",NaN,50,5,-1.27,"",NaN,0,,"",NaN,50,5,-1.27,"",NaN,0,,"",NaN,50,5,-1.27,"",NaN,0,,"",NaN,50,5,-1.27,"",NaN,0,,""
50.5,5.05,-1.2954,"",NaN,0,,"",NaN,50.5,5.05,-1.2954,"",NaN,0,,"",NaN,50.5,151.5,-1.47,NaN,NaN,0,,"",NaN,50.5,5.05,-1.2954,"",NaN,0,,"",NaN,50.5,5.05,-1.2954,"",NaN,0,,"",NaN,50.5,5.05,-1.2954,"",NaN,0,,"",NaN,50.5,5.05,-1.2954,"",NaN,0,,"",NaN,50.5,5.05,-1.2954,"",NaN,0,,""
51,5.1,-1.3208,"",NaN,0,,"",NaN,51,5.1,-1.3208,"",NaN,0,,"",NaN,51,153,-1.5,151.5625,154.5,2.9375,0.9947229183,"0",NaN,51,5.1,-1.3208,"",NaN,0,,"",NaN,51,5.1,-1.3208,"",NaN,0,,"",NaN,51,5.1,-1.3208,"",NaN,0,,"",NaN,51,5.1,-1.3208,"",NaN,0,,"",NaN,51,5.1,-1.3208,"",NaN,0,,""
51.5,5.15,-1.3462,"",NaN,0,,"",NaN,51.5,5.15,-1.3462,"",NaN,0,,"",NaN,51.5,154.5,-1.53,NaN,NaN,0,,"",NaN,51.5,5.15,-1.3462,"",NaN,0,,"",NaN,51.5,5.15,-1.3462,"",NaN,0,,"",NaN,51.5,5.15,-1.3462,"",NaN,0,,"",NaN,51.5,5.15,-1.3462,"",NaN,0,,"",NaN,51.5,5.15,-1.3462,"",NaN,0,,""
52,5.2,-1.3716,"",NaN,0,,"",NaN,52,5.2,-1.3716,"",NaN,0,,"",NaN,52,156,-1.56,151.5625,154.5,2.9375,0.9947229183,"0",NaN,52,5.2,-1.3716,"",NaN,0,,"",NaN,52,5.2,-1.3716,"",NaN,0,,"",NaN,52,5.2,-1.3716,"",NaN,0,,"",NaN,52,5.2,-1.3716,"",NaN,0,,"",NaN,52,5.2,-1.3716,"",NaN,0,,""
52.5,5.25,-1.397,"",NaN,0,,"",NaN,52.5,5.25,-1.397,"",NaN,0,,"",NaN,52.5,157.5,-1.59,NaN,NaN,0,,"",NaN,52.5,5.25,-1.397,"",NaN,0,,"",NaN,52.5,5.25,-1.397,"",NaN,0,,"",NaN,52.5,5.25,-1.397,"",NaN,0,,"",NaN,52.5,5.25,-1.397,"",NaN,0,,"",NaN,52.5,5.25,-1.397,"",NaN,0,,""
53,5.3,-1.4224,"",NaN,0,,"",NaN,53,5.3,-1.4224,"",NaN,0,,"",NaN,53,159,-1.62,151.5625,154.5,2.9375,0.9947229183,"0",NaN,53,5.3,-1.4224,"",NaN,0,,"",NaN,53,5.3,-1.4224,"",NaN,0,,"",NaN,53,5.3,-1.4224,"",NaN,0,,"",NaN,53,5.3,-1.4224,"",NaN,0,,"",NaN,53,5.3,-1.4224,"",NaN,0,,""
53.5,5.35,-1.4478,"",NaN,0,,"",NaN,53.5,5.35,-1.4478,"",NaN,0,,"",NaN,53.5,160.5,-1.65,NaN,NaN,0,,"",NaN,53.5,5.35,-1.4478,"",NaN,0,,"",NaN,53.5,5.35,-1.4478,"",NaN,0,,"",NaN,53.5,5.35,-1.4478,"",NaN,0,,"",NaN,53.5,5.35,-1.4478,"",NaN,0,,"",NaN,53.5,5.35,-1.4478,"",NaN,0,,""
54,5.4,-1.4732,"",NaN,0,,"",NaN,54,5.4,-1.4732,"",NaN,0,,"",NaN,54,162,-1.68,151.5625,154.5,2.9375,0.9947229183,"0",NaN,54,5.4,-1.4732,"",NaN,0,,"",NaN,54,5.4,-1.4732,"",NaN,0,,"",NaN,54,5.4,-1.4732,"",NaN,0,,"",NaN,54,5.4,-1.4732,"",NaN,0,,"",NaN,54,5.4,-1.4732,"",NaN,0,,""
54.5,5.45,-1.4986,"",NaN,0,,"",NaN,54.5,5.45,-1.4986,"",NaN,0,,"",NaN,54.5,163.5,-1.71,NaN,NaN,0,,"",NaN,54.5,5.45,-1.4986,"",NaN,0,,"",NaN,54.5,5.45,-1.4986,"",NaN,0,,"",NaN,54.5,5.45,-1.4986,"",NaN,0,,"",NaN,54.5,5.45,-1.4986,"",NaN,0,,"",NaN,54.5,5.45,-1.4986,"",NaN,0,,""
55,5.5,-1.524,"",NaN,0,,"",NaN,55,5.5,-1.524,"",NaN,0,,"",NaN,55,165,-1.74,151.5625,154.53125,2.96875,1,"0",NaN,55,5.5,-1.524,"",NaN,0,,"",NaN,55,5.5,-1.524,"",NaN,0,,"",NaN,55,5.5,-1.524,"",NaN,0,,"",NaN,55,5.5,-1.524,"",NaN,0,,"",NaN,55,5.5,-1.524,"",NaN,0,,""
55.5,5.55,-1.5494,"",NaN,0,,"",NaN,55.5,5.55,-1.5494,"",NaN,0,,"",NaN,55.5,166.5,-1.77,NaN,NaN,0,,"",NaN,55.5,5.55,-1.5494,"",NaN,0,,"",NaN,55.5,5.55,-1.5494,"",NaN,0,,"",NaN,55.5,5.55,-1.5494,"",NaN,0,,"",NaN,55.5,5.55,-1.5494,"",NaN,0,,"",NaN,55.5,5.55,-1.5494,"",NaN,0,,""
56,5.6,-1.5748,"",NaN,0,,"",NaN,56,5.6,-1.5748,"",NaN,0,,"",NaN,56,168,-1.8,151.5625,154.53125,2.96875,1,"0",NaN,56,5.6,-1.5748,"",NaN,0,,"",NaN,56,5.6,-1.5748,"",NaN,0,,"",NaN,56,5.6,-1.5748,"",NaN,0,,"",NaN,56,5.6,-1.5748,"",NaN,0,,"",NaN,56,5.6,-1.5748,"",NaN,0,,""
56.5,5.65,-1.6002,"",NaN,0,,"",NaN,56.5,5.65,-1.6002,"",NaN,0,,"",NaN,56.5,169.5,-1.83,NaN,NaN,0,,"",NaN,56.5,5.65,-1.6002,"",NaN,0,,"",NaN,56.5,5.65,-1.6002,"",NaN,0,,"",NaN,56.5,5.65,-1.6002,"",NaN,0,,"",NaN,56.5,5.65,-1.6002,"",NaN,0,,"",NaN,56.5,5.65,-1.6002,"",NaN,0,,""
57,5.7,-1.6256,"",NaN,0,,"",NaN,57,5.7,-1.6256,"",NaN,0,,"",NaN,57,171,-1.86,151.5625,154.53125,2.96875,1,"0",NaN,57,5.7,-1.6256,"",NaN,0,,"",NaN,57,5.7,-1.6256,"",NaN,0,,"",NaN,57,5.7,-1.6256,"",NaN,0,,"",NaN,57,5.7,-1.6256,"",NaN,0,,"",NaN,57,5.7,-1.6256,"",NaN,0,,""
57.5,5.75,-1.651,"",NaN,0,,"",NaN,57.5,5.75,-1.651,"",NaN,0,,"",NaN,57.5,172.5,-1.89,NaN,NaN,0,,"",NaN,57.5,5.75,-1.651,"",NaN,0,,"",NaN,57.5,5.75,-1.651,"",NaN,0,,"",NaN,57.5,5.75,-1.651,"",NaN,0,,"",NaN,57.5,5.75,-1.651,"",NaN,0,,"",NaN,57.5,5.75,-1.651,"",NaN,0,,""
58,5.8,-1.6764,"",NaN,0,,"",NaN,58,5.8,-1.6764,"",NaN,0,,"",NaN,58,174,-1.92,151.5625,154.53125,2.96875,1,"0",NaN,58,5.8,-1.6764,"",NaN,0,,"",NaN,58,5.8,-1.6764,"",NaN,0,,"",NaN,58,5.8,-1.6764,"",NaN,0,,"",NaN,58,5.8,-1.6764,"",NaN,0,,"",NaN,58,5.8,-1.6764,"",NaN,0,,""
58.5,5.85,-1.7018,"",NaN,0,,"",NaN,58.5,5.85,-1.7018,"",NaN,0,,"",NaN,58.5,175.5,-1.95,NaN,NaN,0,,"",NaN,58.5,5.85,-1.7018,"",NaN,0,,"",NaN,58.5,5.85,-1.7018,"",NaN,0,,"",NaN,58.5,5.85,-1.7018,"",NaN,0,,"",NaN,58.5,5.85,-1.7018,"",NaN,0,,"",NaN,58.5,5.85,-1.7018,"",NaN,0,,""
59,5.9,-1.7272,"",NaN,0,,"",NaN,59,5.9,-1.7272,"",NaN,0,,"",NaN,59,177,-1.98,151.5625,154.53125,2.96875,1,"0",NaN,59,5.9,-1.7272,"",NaN,0,,"",NaN,59,5.9,-1.7272,"",NaN,0,,"",NaN,59,5.9,-1.7272,"",NaN,0,,"",NaN,59,5.9,-1.7272,"",NaN,0,,"",NaN,59,5.9,-1.7272,"",NaN,0,,""
59.5,5.95,-1.7526,"",NaN,0,,"",NaN,59.5,5.95,-1.7526,"",NaN,0,,"",NaN,59.5,178.5,-2.01,NaN,NaN,0,,"",NaN,59.5,5.95,-1.7526,"",NaN,0,,"",NaN,59.5,5.95,-1.7526,"",NaN,0,,"",NaN,59.5,5.95,-1.7526,"",NaN,0,,"",NaN,59.5,5.95,-1.7526,"",NaN,0,,"",NaN,59.5,5.95,-1.7526,"",NaN,0,,""
60,6,-1.778,"",NaN,0,,"",NaN,60,6,-1.778,"",NaN,0,,"",NaN,60,180,-2.04,151.5625,154.53125,2.96875,1,"0",NaN,60,6,-1.778,"",NaN,0,,"",NaN,60,6,-1.778,"",NaN,0,,"",NaN,60,6,-1.778,"",NaN,0,,"",NaN,60,6,-1.778,"",NaN,0,,"",NaN,60,6,-1.778,"",NaN,0,,""
